ID	TCGA-D5-6534-01A	TCGA-AZ-5403-01A	TCGA-CM-6679-01A	TCGA-DT-5265-01A	TCGA-F4-6805-01A	TCGA-QG-A5YX-01A	TCGA-G4-6586-01A	TCGA-D5-6541-01A	TCGA-DM-A1D4-01A	TCGA-CM-5860-01A	TCGA-T9-A92H-01A	TCGA-CM-4752-01A	TCGA-DY-A0XA-01A	TCGA-AY-6197-01A	TCGA-EI-6882-01A	TCGA-AZ-6601-01A	TCGA-EI-6507-01A	TCGA-DC-6682-01A	TCGA-CL-5918-01A	TCGA-G4-6295-01A	TCGA-DM-A1DB-01A	TCGA-G4-6626-01A	TCGA-AF-A56K-01A	TCGA-D5-6924-01A	TCGA-F5-6465-01A	TCGA-F5-6811-01A	TCGA-EI-6883-01A	TCGA-EI-6506-01A	TCGA-EI-6514-01A	TCGA-AG-4022-01A	TCGA-A6-3810-01A	TCGA-A6-6782-01A	TCGA-DY-A1DC-01A	TCGA-CA-5797-01A	TCGA-CM-6169-01A	TCGA-AG-3592-01A	TCGA-G4-6625-01A	TCGA-NH-A8F7-01A	TCGA-A6-2675-01A	TCGA-AU-3779-01A	TCGA-AF-A56N-01A	TCGA-AA-3496-01A	TCGA-AA-3697-01A	TCGA-CA-6719-01A	TCGA-CA-5256-01A	TCGA-CM-6165-01A
SNORD115-38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.31225583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHMP1A	20.17920917	20.22954801	20.31099437	19.9954947	19.82887041	19.97665678	21.18537281	19.7278142	20.0903103	19.85885582	20.66294971	20.50631522	19.6004831	19.65299275	19.14344989	19.98362	19.22378023	18.7891386	20.12290851	20.36362457	19.99084551	19.99834891	19.78641038	19.69165097	20.23152064	19.16819085	19.46221966	20.07916823	20.18122526	19.8469132	19.64365316	20.11441633	20.30022722	19.89330726	19.13936625	20.13567905	20.14796605	19.70729443	20.33831588	20.19196944	20.08128354	19.60731272	19.49521704	19.52618881	19.55749301	19.57140795
RNU6-1315P	0	0	0	0	0	0	0	0	12.09106315	0	0	0	0	12.11682881	0	0	12.15473327	12.53776874	0	0	0	0	0	0	0	0	0	0	12.24870198	12.15538438	0	0	0	12.0199713	0	13.35936564	0	12.30177655	0	12.4411115	0	0	0	12.26758459	0	0
AC011516.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-324H7.1	9.35181697	0	0	0	0	0	0	0	0	0	0	11.08654766	0	8.065630707	8.519566449	8.053049061	0	0	0	0	7.504163789	0	0	0	0	0	0	0	8.197061694	0	0	0	0	0	0	0	0	0	0	8.388894191	0	0	0	0	0	0
OR55B1P	0	0	0	0	0	9.778247254	0	0	8.737630841	0	8.821945201	0	0	0	0	0	0	0	0	0	0	0	0	0	8.577809028	0	0	0	8.894953962	0	8.687398732	0	0	0	0	0	0	0	0	0	8.705213668	0	0	0	0	0
NBPF2P	13.88921317	13.77276383	13.83154335	12.94707534	13.61350889	12.20160007	0	12.47993109	12.93672911	13.37186527	12.02139883	12.81823973	14.0340292	11.69971599	14.83279766	12.68687203	14.36953146	12.38360876	13.10947075	12.96697501	11.98359462	13.06821722	11.43743549	13.20256995	13.43942125	13.33651691	14.2063729	13.51494917	14.41621225	14.80828596	13.71714526	14.05271164	12.28695342	13.67290193	13.26533249	14.6201358	12.80726492	13.46935874	13.54515912	14.16121257	11.31965299	14.09337441	14.21079595	13.77617247	11.80686849	14.09221746
HTR1D	17.60867771	17.7140042	15.11743947	17.35089511	16.83470766	15.99030196	17.89141408	17.29553757	15.08388759	17.65559903	15.49031214	13.76191138	12.12628446	17.30878216	17.41336834	18.51735899	14.99416474	15.69213038	16.20640818	13.84811874	14.21260865	16.16711462	16.48096266	14.1018724	15.74897498	15.59835004	14.14258656	15.02305194	14.37448132	17.26658556	13.85593818	14.99468871	15.94539441	17.40867446	15.59085338	15.89161522	16.90415699	17.11098075	15.79695362	13.75092741	14.99986562	13.54167955	16.49153807	16.43315642	13.66014696	15.80822622
SNORD74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC096669.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SL160P	0	0	0	0	0	0	0	0	0	0	0	12.03714261	0	0	0	10.58442437	0	0	0	0	10.03344992	0	0	0	0	10.74862063	0	0	0	10.63558475	12.84211438	0	0	0	0	0	0	0	0	0	10.53881789	0	0	0	0	0
LTK	13.52687059	14.13304853	13.14991651	15.86110855	13.91342215	12.77499953	11.68307572	16.6307039	15.09577718	11.68215679	14.73607698	13.94118878	11.82648071	15.31227506	16.25562904	17.20143979	17.45044045	10.98354659	11.63525567	11.6371323	16.4558518	11.94092985	14.38520592	13.1557071	16.11055151	14.69081463	11.53326007	15.77255832	11.80959249	14.28227234	12.45379173	13.96255238	9.887683595	11.68776149	11.28029876	13.84416262	14.61606958	12.20653547	14.63185622	14.71064208	13.67358149	11.7962862	15.97170088	12.55414192	15.25148793	15.55415645
USP17L25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-168E17.1	8.535300239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.250390233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RN7SL684P	13.05812137	11.77198246	10.41637207	13.11588928	10.97558962	0	13.66712428	13.49663437	13.52053948	11.08179743	12.19019462	11.98722947	11.81086151	12.1314723	13.00175824	12.53380255	11.58457094	10.96793083	12.95639505	11.81410155	11.56758534	13.23703278	11.60621216	0	12.36047235	0	13.10227627	12.94687717	0	10.58569145	11.47057303	12.16288182	12.45575566	13.44943713	0	0	13.23908137	12.73138722	10.90726902	10.87130669	10.48892681	12.50748628	11.13226934	11.69741072	12.97547901	13.38663456
FRMD6-AS1	11.91342528	8.852186463	10.07910427	9.872829638	8.057788858	10.81099266	11.65184383	11.86389472	9.185350826	8.16366305	9.684169553	10.0657123	9.474942632	10.43207922	10.66492517	11.31205793	13.68406998	10.36772221	8.039199882	8.894227582	12.51931627	11.81727497	10.49159809	9.281138184	9.761280877	9.776993407	9.918061228	10.02557068	0	10.6631338	11.74526969	10.65599052	0	9.528754063	8.929510907	9.867948821	11.31698919	8.811880294	10.98472118	10.75621705	9.567316877	10.75548972	9.211553409	10.36052795	0	10.20218206
RP11-92K15.3	12.08552903	15.08425845	12.44281999	11.40653755	14.39450223	16.11360008	15.08661709	14.52381563	15.32905631	14.69339346	14.1558092	15.87212396	13.29727967	15.3808218	15.42117748	13.80883212	15.3927392	14.69494932	13.44301953	16.28390725	11.81714707	15.35162553	14.33350376	13.22872116	14.08796538	12.72531453	14.97070422	14.51832128	12.70555062	13.31257873	14.35705831	13.1899664	14.29017059	14.23151549	14.57680116	13.87514717	13.76878069	11.75883626	14.1817676	13.89787567	13.32266313	14.11952688	14.32886642	13.72432768	13.58762441	13.63625042
RNA5SP447	0	0	0	0	0	0	0	0	0	0	11.91015285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANKRD20A17P	9.075735237	0	8.242549129	0	8.800573899	0	0	0	0	0	8.431569733	0	0	0	0	0	0	0	8.781956562	0	0	0	0	0	0	0	0	8.189145309	0	0	0	8.404330909	0	0	9.673287419	0	8.480476339	8.557471259	8.732375521	0	0	0	0	0	9.799381672	8.62765126
CTC-454I21.4	0	0	10.29872157	0	10.85791027	0	0	0	11.40320922	0	0	0	0	0	0	0	0	0	0	0	9.865954066	0	0	0	0	0	0	0	0	0	10.35342748	10.46088837	0	0	0	10.08753641	0	0	0	0	0	10.39057335	0	0	0	11.68423554
RP11-37C7.3	11.46256964	11.64644604	13.12943841	11.59069007	10.60229987	12.43745913	11.99430531	11.53853067	12.31712302	10.03093797	13.34008552	12.31409569	12.89657928	11.4211405	11.71597266	12.11457947	12.01830242	11.68161104	11.39060446	11.83291234	13.81819926	11.92264727	13.4611945	12.63540627	12.76826306	12.23154581	10.95173178	13.03279679	10.62742873	11.96649897	11.78715103	13.13500095	10.81976138	11.32429697	11.93535616	12.35428619	11.74032157	13.48708229	12.05691677	12.78264186	10.57479894	14.09960352	12.21785953	11.5718763	10.18799821	11.67640427
RPL21P13	9.542312714	12.06168665	11.29063379	0	0	10.85333224	9.958243619	10.61728254	0	0	9.896217391	11.27723474	0	9.837545156	0	0	9.875417143	0	10.24718031	0	0	9.943166345	10.89628573	0	0	0	10.80773405	9.653303916	12.55307162	12.19676707	11.95023856	9.868927632	0	0	0	9.495729139	0	0	0	0	9.779344466	0	10.42245736	10.98746626	11.26566522	10.09263847
GANAB	20.74350311	21.04869396	21.11894042	20.08735279	21.15118341	20.99901548	20.8125174	21.10017661	20.72696124	20.74344195	21.07897	20.72672097	20.69112574	21.37774044	21.52931179	20.9038268	21.54649513	21.18937917	21.01054851	21.34245877	20.80617958	21.28695337	20.58332908	21.14683393	21.08885058	21.17231841	21.29300527	21.18827503	21.48102373	20.80111744	20.29516823	21.18104274	21.07729487	21.30946677	20.89264015	21.39433777	21.29567201	20.98858188	21.36169574	20.79449194	21.30139719	21.40896173	21.00816914	21.33200875	20.23125886	21.11670962
MIR5701-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR11I1P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-1406H17.1	9.495168117	0	0	10.03774212	10.21865454	0	9.911082902	0	0	0	0	0	0	0	0	0	9.828259276	10.21099838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.898052784	0	0	0	0	0	0	0	0	0
RP11-774G5.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.06437952	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPP1R12A	17.07541389	16.6213367	16.71947268	16.94485163	17.06142541	16.46174545	16.31553243	16.64442904	16.49370242	17.26944871	16.51014202	16.00224883	16.66727529	16.70010769	17.46468204	16.69603793	17.45403546	17.42568379	16.39603968	16.83221253	16.57546048	16.41492614	16.58711942	16.94290593	16.82906443	16.81897413	16.17713394	16.67701966	16.66963591	16.90429633	16.89022811	16.51698141	16.4806342	16.72613279	17.49756673	16.32507271	16.54781012	16.31319234	16.66952024	16.1306279	16.70984466	16.70807893	16.54539887	17.03888043	16.48834299	16.82632169
RP11-337A23.6	0	0	0	0	0	0	0	0	10.18605263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP11-34P13.16	16.18318495	0	16.67470838	14.93123291	14.02488476	10.61361924	13.03903811	15.58599246	11.57081627	0	14.11436156	12.03714261	17.68057095	13.40360151	16.18081	13.90550657	16.56477856	0	13.0063141	13.185709	12.83962442	15.02381748	0	11.25184297	15.45454945	0	0	10.41271592	16.53538512	15.63470595	16.65847525	14.43494995	15.379927	0	14.48400825	16.64620684	14.70394893	10.78191991	16.20438947	18.17785425	0	16.55717868	13.18170697	11.74732117	12.02557117	0
RP11-317B17.4	9.572582322	0	12.32064965	10.11518911	0	9.884389276	9.988523302	9.648472366	9.842078522	0	10.9257543	0	11.13119234	0	10.3227983	9.855206793	11.90456656	11.28787659	0	0	11.30280773	11.55745119	12.5110481	10.52239633	10.68116601	0	9.838815077	11.68226011	9.999588848	9.906345621	14.28612247	0	0	0	11.16977304	9.525997426	10.97477578	14.13880697	11.81197052	11.19124253	10.80881613	10.82812137	11.45223054	10.01845698	0	11.12227379
AC012594.1	0	0	0	0	0	0	0	0	6.379149946	0	0	0	0	0	0	7.383521065	6.442085694	6.821320092	0	0	0	0	0	0	0	0	0	0	0	0	6.329413276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC005042.1	0	0	13.32972626	13.70817659	0	0	0	0	0	0	0	0	0	13.46058634	0	0	0	0	0	13.72807728	0	0	0	0	0	0	0	0	0	0	15.70628977	0	0	0	0	0	0	13.64555777	0	0	0	0	0	0	0	0
MORC2	17.24818389	16.89892689	17.6785842	17.89621189	17.58959014	17.5151017	17.51377352	17.72775706	17.73842165	17.50221585	18.23340417	17.52780936	17.93587045	17.95455927	17.58271443	17.34876847	17.86490906	17.56593231	17.76236411	17.22287336	18.26534917	17.54503646	18.07428976	17.88029246	17.52440391	17.20491582	18.01035243	17.77607599	17.62987054	17.36770415	17.49892434	17.52609714	17.54087933	17.90747976	17.99375555	17.25771214	17.26175596	18.12752627	17.3902877	17.45591023	18.1191413	17.57065908	17.50199984	17.67264841	17.19285253	17.18982439
RP11-51J9.6	11.70250972	11.96037703	12.7414753	12.46792526	11.84178307	13.88881667	14.05717696	12.36330037	13.63497463	11.53309806	12.93105672	10.85417065	12.99908122	13.80512344	12.67567478	12.40034312	12.45087581	13.64119521	13.82283008	9.681975244	12.17090544	9.52040366	12.64241698	12.06817902	12.92733991	13.26495991	12.55383165	13.13529989	12.86672804	12.62142334	12.25586382	12.25177243	11.73747589	10.90154204	12.30082302	11.3929318	10.52146849	12.91980634	11.35854665	13.05915045	13.87809733	11.69611845	9.999553472	9.565398649	12.84201337	13.25316462
Hammerhead_HH9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.40301697	0	0	0	0	0	0	0	0	0	12.42107144	0	0	0	0	0
CLMP	17.40514063	16.38714544	16.58728274	16.76153068	16.94791234	12.90663217	13.19526309	16.3669244	10.92895856	17.1353064	13.04392277	15.5785024	14.70037834	14.66410318	14.85165513	15.65384112	16.63702709	14.01140878	13.49878935	14.80651535	12.48134932	13.38178577	16.54393001	16.79810539	16.92832112	17.59053227	14.52557189	15.51044516	16.48567269	16.45342661	16.84252526	15.69549124	14.63134982	15.31086328	16.69331282	15.80246059	15.93483716	13.5462727	16.39625357	15.7176988	15.7963539	15.83858604	14.49166224	16.26071442	14.47431281	15.49316326
IGHV1-14	13.70741315	11.05902923	13.0242003	11.08124769	13.26180288	0	11.95416002	13.93538774	10.80800466	0	10.89246553	13.8587167	12.09757213	13.1550575	13.6104088	13.40543772	10.87165431	0	0	13.42254334	0	0	13.69999567	16.07309246	15.93240628	15.50823255	10.80473947	16.89645429	0	12.45675454	14.68788555	12.86458113	12.74249237	13.73619689	14.13592072	12.49098377	15.79875896	0	13.77836581	14.47931059	13.09679835	13.11611209	14.00345983	14.98380377	13.26222973	0
RP11-340A13.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UGT1A2P	0	0	0	0	0	10.00562615	0	0	0	0	0	0	0	0	10.44406745	0	0	0	0	0	8.427792114	0	10.04856134	0	8.804876558	0	0	0	0	0	8.914506588	9.021831916	0	0	0	0	0	9.175122021	0	0	0	0	0	0	0	9.24536551
TREM1	16.06744008	14.72436744	14.14995947	16.07354518	15.40764338	11.20679966	14.10887738	14.91816061	10.22643821	14.56736756	10.53310651	13.27679871	13.05976614	14.41430141	15.02837036	15.70328909	17.94296285	11.7313452	13.20550354	12.51876346	9.274258529	11.57960148	14.39809575	15.10912366	14.46310969	13.71263612	11.28143986	14.49845682	13.19041581	13.95262514	16.05680354	14.9359097	13.54510013	12.67790705	14.87585041	13.39002797	12.84010986	12.46599418	15.51021857	14.30334489	12.98299445	14.33452172	13.8061703	14.61778778	12.00239641	14.01951057
METTL15P3	0	0	9.363332961	0	9.922185564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.647284162	0	0	0	0	10.2502277	0	0	0	0	0	0	0	0	0	0	0	0	9.64460466	0	0
RP11-128P17.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC019050.1	9.509735541	10.03010815	10.67335754	14.22095706	13.23218076	11.40542524	12.50938118	11.58421233	13.36267402	12.33856808	12.44730205	11.24462661	12.38981468	10.80415316	0	12.59830467	9.842830847	13.22451895	13.21352325	12.39305502	13.6988454	11.49454128	12.6704834	12.04378809	11.20293045	12.76257702	12.35954459	12.20415806	10.93598421	11.84230316	11.20373623	11.42025153	12.71287157	12.29171626	0	12.04641158	12.91131477	0	12.16398987	12.12801651	11.74550062	12.34963527	10.38985998	12.76169676	11.2330572	0
AC005625.1	0	0	0	10.11213207	0	0	0	0	11.42293405	0	9.923439097	0	10.12877834	9.864765686	0	9.8521503	9.902638438	0	0	0	0	0	9.924264201	0	0	0	0	0	10.99582573	9.903289014	9.788725861	0	0	9.767993085	0	0	0	10.04956629	0	11.18818404	0	9.825858294	0	0	11.29290429	0
RNA5SP76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RNU2-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARNTL	15.60513023	15.01064036	14.64097874	14.11722292	14.27926378	15.51454859	15.32860725	15.20950559	14.80226801	15.8273906	14.16595674	15.29759767	14.58467674	15.96404073	14.33128166	14.71819176	15.17941494	14.48483558	14.27962913	15.36665254	14.38521739	13.97535349	14.36142018	14.73536674	15.54827094	15.09492647	14.70178284	14.58739682	15.27079001	15.08016055	15.52834848	15.31680787	14.76411838	14.88769134	15.54754609	14.80708081	14.79637111	14.31867275	14.97190238	15.00577114	14.00557255	15.12584444	14.54063879	14.77362407	14.50389537	15.77153173
ACEA_U3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BRINP3	13.63538352	12.19188419	0	7.268992579	13.7627145	9.615385553	0	0	0	10.86964065	8.07608893	12.77481767	0	10.18316429	14.99881749	0	0	0	8.426223257	11.60190278	0	0	9.658307949	10.25328066	11.21893041	10.33470885	6.994319458	14.35899169	8.148990955	13.83202064	0	9.046145939	11.33690378	0	0	11.47762066	12.82041846	7.20678388	13.91157968	7.345245618	10.65506688	0	11.18301924	8.16781131	8.445254488	11.79131602
RNU4-36P	0	0	0	0	0	0	11.69719526	0	11.55064507	0	11.63512436	0	12.84040396	0	0	12.56354492	11.6143087	0	0	0	0	0	0	0	11.39048282	0	0	0	0	0	13.08494046	0	0	0	0	0	0	11.76133804	0	0	0	0	0	0	0	11.83168055
DGKE	13.95579965	14.89473787	14.1930171	14.35192536	14.25806314	14.91023992	14.87029236	14.2948023	15.38320589	14.74097194	14.88409674	14.34006989	14.04089935	15.02646962	15.21534345	14.80873324	14.70727568	15.8165952	14.90945604	15.03580627	14.64045592	14.71136967	15.42797167	14.64286453	14.08313096	14.87991881	14.78227097	14.51575158	14.73287643	14.79013869	15.0728492	15.05614594	14.61386643	13.70029273	14.56312514	14.73042523	14.90489286	15.32022483	14.63528879	14.9392551	14.63975617	15.46171789	15.56418306	14.62496222	14.47973285	15.0381215
EPHA7	11.0461975	12.41110173	11.1437574	9.715963835	14.32165689	9.070869334	0	8.251774095	8.859013294	12.27489	10.69616691	10.4932865	9.318133016	10.74049893	12.38173302	8.679922343	7.512472761	17.60191184	9.463669445	10.54247211	0	9.689594917	11.74900966	12.2095422	12.18784653	12.57273847	8.663553048	12.84716107	10.71487433	12.20594618	8.768923995	9.085673621	11.06467723	11.59261649	12.64420077	11.39795204	11.96709616	9.875552806	12.1249699	11.45446421	11.9323024	11.77387408	11.51200086	12.66204168	12.21797953	10.94511042
RP11-575G13.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SRRM2	19.86355396	18.21538036	20.36788579	19.42020816	20.16176621	19.93567881	20.44580107	19.73191532	20.33781081	18.6940494	19.9042271	18.87399778	20.75188663	20.9322703	20.27026698	19.90738108	20.70591074	19.30709482	19.45276086	20.23725745	19.2092906	19.72190567	20.26621812	19.99686855	20.37036115	19.02555263	19.53078203	20.77786616	19.75460368	19.92483339	19.35199751	20.08126003	19.7853483	19.42983993	19.78608856	19.62289058	20.13122208	20.57660858	20.10379673	19.40293001	20.16637382	20.42482953	20.43902656	20.41415609	17.83763427	19.75142705
SENP1	16.09801749	16.46077392	16.20587239	15.94020062	16.35441201	16.00518917	15.85437341	16.16468104	16.0127162	16.745492	16.49356131	15.73575979	16.29082006	16.06060335	16.87888352	15.88553146	17.04939433	17.18632444	15.89805239	16.92182145	17.26663984	16.37063518	16.00285796	16.48453745	16.23864317	16.40253275	15.71912183	16.22761713	16.00027872	16.01945754	16.09701499	15.80300495	16.07794327	16.39765341	16.58544057	16.57785273	16.44452313	16.25869636	16.04913627	16.36876196	16.18746263	16.14632951	16.4884949	16.35473188	15.79220299	16.49462447
CTB-193M12.3	0	0	11.64102555	11.01975145	10.2013566	11.37353705	9.893788443	9.553763151	9.747353971	11.30695896	9.831765129	0	10.03709142	12.77165231	11.81220384	11.34433447	12.97946251	0	10.1827131	10.04032928	10.79318095	11.46265237	12.15325193	10.42763163	10.58639436	0	0	9.588864352	0	11.81041186	12.50292582	0	12.09612363	0	0	9.431299031	9.880758489	9.957884159	11.13241818	0	10.71403943	9.734191153	11.94221339	0	11.20117051	10.0281774
RP3-359N14.1	7.74877106	8.267709173	8.909769362	0	0	0	0	0	0	10.89526806	0	0	0	0	0	8.030537921	0	0	0	0	0	0	0	8.696258916	0	9.775916308	0	9.440223305	0	9.078873301	0	9.655807385	0	7.946618608	0	0	10.46836703	8.227447277	9.400105127	10.68479175	8.982228679	8.004318757	0	0	0	8.297580419
HTR5BP	9.299009723	0	9.463481301	8.843063974	8.026536744	9.196317131	10.71399284	10.18130281	10.56748804	8.132402515	10.45942361	0	9.858135507	10.17851648	8.053144611	9.167153729	11.09031489	10.01472593	9.005144306	7.866018405	7.039278001	8.701510773	10.23802723	9.833990397	9.40844286	8.747337949	9.886722878	10.4089138	8.727617412	9.632691205	10.80705713	9.947115303	9.503607985	7.503401529	0	9.83661163	9.28736318	10.58558944	8.955546802	7.922614985	9.857526917	9.140879187	10.17899181	10.32918094	9.024193756	7.853907275
CTD-2026J24.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.983538181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTB-158E9.2	0	0	0	0	0	8.576405058	0	0	0	0	9.616610076	9.998133258	0	0	0	0	8.597677763	0	0	0	0	0	0	0	0	8.711150894	8.530903238	0	8.691431533	10.91727446	0	0	0	0	0	0	8.667370232	0	0	8.883442208	0	0	0	10.29293697	9.986570419	0
TNPO1P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.8276993	8.357716439	7.412347661	0	0	0	0	0	0	0	7.18986569	0	0	0	0	0	0	0	0	0	8.672350637	0	7.481815763	0	0	0	0	0	0	0	0	0
RP11-648M2.1	10.11617973	0	0	0	0	0	0	0	0	0	0	0	10.6756242	0	0	0	0	0	0	0	9.847995711	0	0	0	0	0	12.70357608	0	0	0	0	0	0	0	0	0	0	10.59638919	0	0	0	0	0	0	0	0
AC091814.3	0	0	6.679307518	7.054538253	8.229533239	0	7.922816527	8.90137855	0	0	8.857881828	8.241494518	8.065700243	8.385317444	10.25261104	7.789938468	8.423118418	0	0	0	0	6.913781546	0	7.459392386	9.197465527	6.959342307	7.773603502	6.626256027	0	6.847183195	0	6.84009773	0	7.706079358	9.101531873	6.470161019	7.909826795	0	0	0	7.744511276	8.346485776	0	7.952657188	0	0
RAD18	15.58454958	16.36023779	16.42657405	15.51849124	16.36782713	16.60569699	16.31745045	15.94770767	17.05375621	16.6468961	16.89993617	15.93657442	16.7453331	16.48799766	16.92749003	16.98250709	16.15243381	16.47006989	16.56742172	17.51346075	17.18162288	17.11332871	16.40975964	16.53827286	16.04646907	16.62176747	16.18082989	16.61116823	15.3102902	16.04410203	15.99699752	16.34193641	16.90699436	16.19678106	15.87531241	17.17654921	16.62705681	16.54924847	15.61271191	16.68321514	16.80595836	16.0781302	16.67932441	15.90511797	16.97140623	16.25118766
LGALS8	17.33880716	16.59790641	16.56142383	16.63849385	16.66992762	16.29199475	17.26934734	16.72032613	17.33476518	16.68840706	15.96556768	16.45305957	16.04218544	17.09260508	17.58034501	16.36757631	16.84800646	16.47238979	16.74748276	16.03258172	16.94290174	16.14163294	16.66870439	16.50780169	16.53500826	16.80203314	16.70579864	16.48859191	16.8235782	17.15985703	17.48721646	16.69631346	16.03076788	16.55792508	17.08309531	16.6008066	16.37906723	16.5113611	16.78427465	16.86319832	16.17706841	16.26822316	16.74694362	16.87299215	15.71437832	16.77138206
IFITM1	20.3510928	22.55431128	22.90271801	23.01337074	23.01696568	19.81813098	22.70238548	23.1480376	22.8650118	22.0718466	23.35577003	23.4861277	22.89792844	23.47534297	21.48199158	22.44033528	19.33631666	21.20803542	23.86442066	22.28016	23.12646152	22.12143015	22.13095231	22.20529703	23.23799455	23.48566071	23.50747838	22.30157259	23.3317797	22.95093206	22.03142911	22.16168535	22.64017698	23.08546087	22.97367452	23.21692877	22.94964471	23.3409298	23.6042045	23.94663475	23.44302665	22.7422091	22.93703914	23.43758753	23.69236468	22.01235445
RP11-692D12.1	12.48999188	12.55152237	13.10208285	11.57398412	12.07684723	12.34276287	12.90634509	12.91383859	13.20717203	11.86123167	12.19229876	12.76679327	12.76030502	12.91105022	12.78149943	11.89861182	13.27084985	12.0691864	13.32102917	11.17899788	12.46255496	12.89125454	14.19289345	12.56623859	11.46234962	12.06286854	14.75634562	11.72683232	13.36482931	12.3647381	13.03461755	13.3574543	12.23551019	12.81418315	12.62899751	11.56909969	11.43420327	13.83291419	11.68666751	12.23551019	12.96825448	13.287095	11.49680045	9.478711904	10.75584662	12.58148491
