pathway	sample	count
KEGG_MISMATCH_REPAIR	PGM60	0
KEGG_MISMATCH_REPAIR	PGM61	1
KEGG_MISMATCH_REPAIR	PGM62	0
KEGG_MISMATCH_REPAIR	PGM63	1
KEGG_MISMATCH_REPAIR	PGM64	0
KEGG_MISMATCH_REPAIR	PGM65	3
KEGG_MISMATCH_REPAIR	PGM66	0
KEGG_MISMATCH_REPAIR	PGM67	0
KEGG_MISMATCH_REPAIR	PGM68	0
KEGG_MISMATCH_REPAIR	PGM69	0
KEGG_MISMATCH_REPAIR	PGM6	0
KEGG_MISMATCH_REPAIR	PGM70	0
KEGG_MISMATCH_REPAIR	PGM71	0
KEGG_MISMATCH_REPAIR	PGM72	0
KEGG_MISMATCH_REPAIR	PGM73	0
KEGG_MISMATCH_REPAIR	PGM74	1
KEGG_MISMATCH_REPAIR	PGM75	0
KEGG_MISMATCH_REPAIR	PGM76	0
KEGG_MISMATCH_REPAIR	PGM77	0
KEGG_MISMATCH_REPAIR	PGM78	0
KEGG_MISMATCH_REPAIR	PGM7	0
KEGG_MISMATCH_REPAIR	PGM8	0
KEGG_MISMATCH_REPAIR	PGM9	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM10	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM11	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM12	1
KEGG_HOMOLOGOUS_RECOMBINATION	PGM13	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM14	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM15	1
KEGG_HOMOLOGOUS_RECOMBINATION	PGM16	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM17	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM18	1
KEGG_HOMOLOGOUS_RECOMBINATION	PGM19	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM1	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM20	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM21	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM22	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM23	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM24	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM25	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM26	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM27	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM28	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM29	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM2	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM30	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM31	1
KEGG_HOMOLOGOUS_RECOMBINATION	PGM32	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM33	2
KEGG_HOMOLOGOUS_RECOMBINATION	PGM34	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM35	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM36	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM37	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM38	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM39	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM3	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM40	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM41	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM42	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM43	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM44	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM45	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM46	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM47	1
KEGG_HOMOLOGOUS_RECOMBINATION	PGM48	1
KEGG_HOMOLOGOUS_RECOMBINATION	PGM49	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM4	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM50	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM51	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM52	1
KEGG_HOMOLOGOUS_RECOMBINATION	PGM53	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM54	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM55	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM56	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM57	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM58	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM59	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM5	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM60	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM61	1
KEGG_HOMOLOGOUS_RECOMBINATION	PGM62	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM63	3
KEGG_HOMOLOGOUS_RECOMBINATION	PGM64	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM65	3
KEGG_HOMOLOGOUS_RECOMBINATION	PGM66	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM67	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM68	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM69	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM6	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM70	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM71	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM72	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM73	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM74	1
KEGG_HOMOLOGOUS_RECOMBINATION	PGM75	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM76	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM77	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM78	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM7	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM8	0
KEGG_HOMOLOGOUS_RECOMBINATION	PGM9	0
KEGG_MAPK_SIGNALING_PATHWAY	PGM10	1
KEGG_MAPK_SIGNALING_PATHWAY	PGM11	0
KEGG_MAPK_SIGNALING_PATHWAY	PGM12	1
KEGG_MAPK_SIGNALING_PATHWAY	PGM13	0
KEGG_MAPK_SIGNALING_PATHWAY	PGM14	2
KEGG_MAPK_SIGNALING_PATHWAY	PGM15	2
KEGG_MAPK_SIGNALING_PATHWAY	PGM16	0
KEGG_MAPK_SIGNALING_PATHWAY	PGM17	0
KEGG_MAPK_SIGNALING_PATHWAY	PGM18	2
KEGG_MAPK_SIGNALING_PATHWAY	PGM19	1
KEGG_MAPK_SIGNALING_PATHWAY	PGM1	3
KEGG_MAPK_SIGNALING_PATHWAY	PGM20	1
KEGG_MAPK_SIGNALING_PATHWAY	PGM21	3
KEGG_MAPK_SIGNALING_PATHWAY	PGM22	2
KEGG_MAPK_SIGNALING_PATHWAY	PGM23	2
KEGG_MAPK_SIGNALING_PATHWAY	PGM24	3
KEGG_MAPK_SIGNALING_PATHWAY	PGM25	1
KEGG_MAPK_SIGNALING_PATHWAY	PGM26	3
KEGG_MAPK_SIGNALING_PATHWAY	PGM27	3
KEGG_MAPK_SIGNALING_PATHWAY	PGM28	2
KEGG_MAPK_SIGNALING_PATHWAY	PGM29	2
KEGG_MAPK_SIGNALING_PATHWAY	PGM2	1
KEGG_MAPK_SIGNALING_PATHWAY	PGM30	0
KEGG_MAPK_SIGNALING_PATHWAY	PGM31	4
KEGG_MAPK_SIGNALING_PATHWAY	PGM32	2
KEGG_MAPK_SIGNALING_PATHWAY	PGM33	18
KEGG_MAPK_SIGNALING_PATHWAY	PGM34	3
KEGG_MAPK_SIGNALING_PATHWAY	PGM35	0
KEGG_MAPK_SIGNALING_PATHWAY	PGM36	3
KEGG_MAPK_SIGNALING_PATHWAY	PGM37	4
KEGG_MAPK_SIGNALING_PATHWAY	PGM38	1
KEGG_MAPK_SIGNALING_PATHWAY	PGM39	1
KEGG_MAPK_SIGNALING_PATHWAY	PGM3	0
KEGG_MAPK_SIGNALING_PATHWAY	PGM40	1
KEGG_MAPK_SIGNALING_PATHWAY	PGM41	0
KEGG_MAPK_SIGNALING_PATHWAY	PGM42	1
KEGG_MAPK_SIGNALING_PATHWAY	PGM43	2
KEGG_MAPK_SIGNALING_PATHWAY	PGM44	0
KEGG_MAPK_SIGNALING_PATHWAY	PGM45	0
KEGG_MAPK_SIGNALING_PATHWAY	PGM46	1
KEGG_MAPK_SIGNALING_PATHWAY	PGM47	3
KEGG_MAPK_SIGNALING_PATHWAY	PGM48	8
KEGG_MAPK_SIGNALING_PATHWAY	PGM49	0
KEGG_MAPK_SIGNALING_PATHWAY	PGM4	6
KEGG_MAPK_SIGNALING_PATHWAY	PGM50	5
KEGG_MAPK_SIGNALING_PATHWAY	PGM51	2
KEGG_MAPK_SIGNALING_PATHWAY	PGM52	2
KEGG_MAPK_SIGNALING_PATHWAY	PGM53	2
KEGG_MAPK_SIGNALING_PATHWAY	PGM54	5
KEGG_MAPK_SIGNALING_PATHWAY	PGM55	0
KEGG_MAPK_SIGNALING_PATHWAY	PGM56	1
KEGG_MAPK_SIGNALING_PATHWAY	PGM57	1
KEGG_MAPK_SIGNALING_PATHWAY	PGM58	1
KEGG_MAPK_SIGNALING_PATHWAY	PGM59	0
KEGG_MAPK_SIGNALING_PATHWAY	PGM5	0
KEGG_MAPK_SIGNALING_PATHWAY	PGM60	0
KEGG_MAPK_SIGNALING_PATHWAY	PGM61	0
KEGG_MAPK_SIGNALING_PATHWAY	PGM62	4
KEGG_MAPK_SIGNALING_PATHWAY	PGM63	19
KEGG_MAPK_SIGNALING_PATHWAY	PGM64	3
KEGG_MAPK_SIGNALING_PATHWAY	PGM65	15
KEGG_MAPK_SIGNALING_PATHWAY	PGM66	3
KEGG_MAPK_SIGNALING_PATHWAY	PGM67	1
KEGG_MAPK_SIGNALING_PATHWAY	PGM68	4
KEGG_MAPK_SIGNALING_PATHWAY	PGM69	0
KEGG_MAPK_SIGNALING_PATHWAY	PGM6	1
KEGG_MAPK_SIGNALING_PATHWAY	PGM70	1
KEGG_MAPK_SIGNALING_PATHWAY	PGM71	2
KEGG_MAPK_SIGNALING_PATHWAY	PGM72	0
KEGG_MAPK_SIGNALING_PATHWAY	PGM73	1
KEGG_MAPK_SIGNALING_PATHWAY	PGM74	0
KEGG_MAPK_SIGNALING_PATHWAY	PGM75	4
KEGG_MAPK_SIGNALING_PATHWAY	PGM76	2
KEGG_MAPK_SIGNALING_PATHWAY	PGM77	2
KEGG_MAPK_SIGNALING_PATHWAY	PGM78	5
KEGG_MAPK_SIGNALING_PATHWAY	PGM7	2
KEGG_MAPK_SIGNALING_PATHWAY	PGM8	2
KEGG_MAPK_SIGNALING_PATHWAY	PGM9	4
KEGG_ERBB_SIGNALING_PATHWAY	PGM10	0
KEGG_ERBB_SIGNALING_PATHWAY	PGM11	1
KEGG_ERBB_SIGNALING_PATHWAY	PGM12	0
KEGG_ERBB_SIGNALING_PATHWAY	PGM13	0
KEGG_ERBB_SIGNALING_PATHWAY	PGM14	0
KEGG_ERBB_SIGNALING_PATHWAY	PGM15	5
KEGG_ERBB_SIGNALING_PATHWAY	PGM16	1
KEGG_ERBB_SIGNALING_PATHWAY	PGM17	0
KEGG_ERBB_SIGNALING_PATHWAY	PGM18	0
KEGG_ERBB_SIGNALING_PATHWAY	PGM19	0
KEGG_ERBB_SIGNALING_PATHWAY	PGM1	0
KEGG_ERBB_SIGNALING_PATHWAY	PGM20	0
KEGG_ERBB_SIGNALING_PATHWAY	PGM21	2
KEGG_ERBB_SIGNALING_PATHWAY	PGM22	1
KEGG_ERBB_SIGNALING_PATHWAY	PGM23	0
KEGG_ERBB_SIGNALING_PATHWAY	PGM24	4
KEGG_ERBB_SIGNALING_PATHWAY	PGM25	0
KEGG_ERBB_SIGNALING_PATHWAY	PGM26	2
KEGG_ERBB_SIGNALING_PATHWAY	PGM27	1
KEGG_ERBB_SIGNALING_PATHWAY	PGM28	0
KEGG_ERBB_SIGNALING_PATHWAY	PGM29	0
KEGG_ERBB_SIGNALING_PATHWAY	PGM2	2
KEGG_ERBB_SIGNALING_PATHWAY	PGM30	0
KEGG_ERBB_SIGNALING_PATHWAY	PGM31	2
KEGG_ERBB_SIGNALING_PATHWAY	PGM32	1
KEGG_ERBB_SIGNALING_PATHWAY	PGM33	7
KEGG_ERBB_SIGNALING_PATHWAY	PGM34	1
KEGG_ERBB_SIGNALING_PATHWAY	PGM35	1
KEGG_ERBB_SIGNALING_PATHWAY	PGM36	1
KEGG_ERBB_SIGNALING_PATHWAY	PGM37	1
KEGG_ERBB_SIGNALING_PATHWAY	PGM38	0
KEGG_ERBB_SIGNALING_PATHWAY	PGM39	1
KEGG_ERBB_SIGNALING_PATHWAY	PGM3	1
KEGG_ERBB_SIGNALING_PATHWAY	PGM40	1
KEGG_ERBB_SIGNALING_PATHWAY	PGM41	1
KEGG_ERBB_SIGNALING_PATHWAY	PGM42	0
KEGG_ERBB_SIGNALING_PATHWAY	PGM43	3
KEGG_ERBB_SIGNALING_PATHWAY	PGM44	0
KEGG_ERBB_SIGNALING_PATHWAY	PGM45	0
KEGG_ERBB_SIGNALING_PATHWAY	PGM46	1
KEGG_ERBB_SIGNALING_PATHWAY	PGM47	5
KEGG_ERBB_SIGNALING_PATHWAY	PGM48	5
KEGG_ERBB_SIGNALING_PATHWAY	PGM49	0
KEGG_ERBB_SIGNALING_PATHWAY	PGM4	2
KEGG_ERBB_SIGNALING_PATHWAY	PGM50	2
KEGG_ERBB_SIGNALING_PATHWAY	PGM51	0
KEGG_ERBB_SIGNALING_PATHWAY	PGM52	1
KEGG_ERBB_SIGNALING_PATHWAY	PGM53	1
KEGG_ERBB_SIGNALING_PATHWAY	PGM54	0
KEGG_ERBB_SIGNALING_PATHWAY	PGM55	0
KEGG_ERBB_SIGNALING_PATHWAY	PGM56	0
KEGG_ERBB_SIGNALING_PATHWAY	PGM57	0
KEGG_ERBB_SIGNALING_PATHWAY	PGM58	0
KEGG_ERBB_SIGNALING_PATHWAY	PGM59	0
KEGG_ERBB_SIGNALING_PATHWAY	PGM5	0
KEGG_ERBB_SIGNALING_PATHWAY	PGM60	2
KEGG_ERBB_SIGNALING_PATHWAY	PGM61	0
KEGG_ERBB_SIGNALING_PATHWAY	PGM62	3
KEGG_ERBB_SIGNALING_PATHWAY	PGM63	5
KEGG_ERBB_SIGNALING_PATHWAY	PGM64	1
KEGG_ERBB_SIGNALING_PATHWAY	PGM65	3
KEGG_ERBB_SIGNALING_PATHWAY	PGM66	0
KEGG_ERBB_SIGNALING_PATHWAY	PGM67	1
KEGG_ERBB_SIGNALING_PATHWAY	PGM68	1
KEGG_ERBB_SIGNALING_PATHWAY	PGM69	0
KEGG_ERBB_SIGNALING_PATHWAY	PGM6	0
KEGG_ERBB_SIGNALING_PATHWAY	PGM70	1
KEGG_ERBB_SIGNALING_PATHWAY	PGM71	2
KEGG_ERBB_SIGNALING_PATHWAY	PGM72	0
KEGG_ERBB_SIGNALING_PATHWAY	PGM73	0
KEGG_ERBB_SIGNALING_PATHWAY	PGM74	1
KEGG_ERBB_SIGNALING_PATHWAY	PGM75	0
KEGG_ERBB_SIGNALING_PATHWAY	PGM76	0
KEGG_ERBB_SIGNALING_PATHWAY	PGM77	0
KEGG_ERBB_SIGNALING_PATHWAY	PGM78	4
KEGG_ERBB_SIGNALING_PATHWAY	PGM7	0
KEGG_ERBB_SIGNALING_PATHWAY	PGM8	2
KEGG_ERBB_SIGNALING_PATHWAY	PGM9	0
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM10	0
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM11	1
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM12	2
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM13	1
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM14	1
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM15	5
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM16	1
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM17	1
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM18	1
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM19	1
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM1	1
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM20	1
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM21	0
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM22	1
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM23	1
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM24	1
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM25	2
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM26	3
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM27	2
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM28	2
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM29	0
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM2	2
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM30	0
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM31	4
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM32	3
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM33	11
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM34	2
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM35	0
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM36	1
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM37	2
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM38	1
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM39	0
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM3	2
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM40	1
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM41	0
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM42	4
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM43	1
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM44	0
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM45	1
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM46	2
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM47	4
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM48	11
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM49	0
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM4	8
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM50	3
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM51	1
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM52	3
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM53	3
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM54	3
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM55	0
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM56	0
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM57	0
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM58	2
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM59	0
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM5	0
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM60	1
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM61	1
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM62	2
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM63	20
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM64	1
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM65	23
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM66	2
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM67	2
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM68	4
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM69	0
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM6	0
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM70	0
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM71	2
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM72	0
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM73	0
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM74	2
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM75	3
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM76	1
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM77	1
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM78	1
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM7	0
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM8	0
KEGG_CALCIUM_SIGNALING_PATHWAY	PGM9	1
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM10	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM11	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM12	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM13	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM14	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM15	3
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM16	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM17	2
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM18	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM19	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM1	1
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM20	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM21	2
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM22	1
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM23	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM24	2
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM25	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM26	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM27	3
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM28	1
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM29	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM2	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM30	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM31	2
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM32	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM33	7
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM34	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM35	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM36	4
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM37	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM38	3
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM39	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM3	1
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM40	1
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM41	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM42	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM43	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM44	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM45	1
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM46	1
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM47	2
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM48	2
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM49	1
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM4	1
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM50	2
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM51	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM52	2
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM53	1
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM54	8
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM55	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM56	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM57	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM58	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM59	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM5	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM60	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM61	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM62	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM63	8
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM64	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM65	10
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM66	1
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM67	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM68	4
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM69	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM6	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM70	1
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM71	1
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM72	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM73	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM74	1
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM75	2
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM76	2
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM77	1
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM78	2
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM7	1
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM8	0
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	PGM9	3
KEGG_CHEMOKINE_SIGNALING_PATHWAY	PGM10	0
KEGG_CHEMOKINE_SIGNALING_PATHWAY	PGM11	0
KEGG_CHEMOKINE_SIGNALING_PATHWAY	PGM12	0
KEGG_CHEMOKINE_SIGNALING_PATHWAY	PGM13	0
