Herb1	Herb2	Co_ratio	Herb_pair	pValue	Event_ratio	Co_event	Ex_event	Total_event	Co_level	Prob_1to2	Prob_2to1
海螵蛸	冰片	0.0238095238095238	冰片, 海螵蛸	0.695092740041773	1/41	1	41	42	0	0.0909090909090909	0.03125
栀子	生地	0.0263157894736842	生地, 栀子	0.695240993302693	1/37	1	37	38	0	0.0769230769230769	0.0384615384615385
肉桂	槟榔	0.0285714285714286	槟榔, 肉桂	0.695359132762344	1/34	1	34	35	0	0.05	0.0625
夜交藤	瓜蒌	0.0285714285714286	瓜蒌, 夜交藤	0.695359132762344	1/34	1	34	35	0	0.05	0.0625
肉桂	瓜蒌	0.0285714285714286	瓜蒌, 肉桂	0.695359132762344	1/34	1	34	35	0	0.05	0.0625
黄柏	生姜	0.0294117647058824	黄柏, 生姜	0.695613841817318	1/33	1	33	34	0	0.0588235294117647	0.0555555555555556
干姜	肉桂	0.0294117647058824	干姜, 肉桂	0.695658976135609	1/33	1	33	34	0	0.0666666666666667	0.05
白术	丹参	0.146067415730337	白术, 丹参	0.695712692669925	13/76	13	76	89	0	0.393939393939394	0.188405797101449
黄柏	连翘	0.0285714285714286	黄柏, 连翘	0.695739933846391	1/34	1	34	35	0	0.0588235294117647	0.0526315789473684
柏子仁	三七	0.05	柏子仁, 三七	0.696253517680647	3/57	3	57	60	0	0.428571428571429	0.0535714285714286
紫苏叶	三七	0.05	三七, 紫苏叶	0.696253517680647	3/57	3	57	60	0	0.428571428571429	0.0535714285714286
五味子	天麻	0.027027027027027	天麻, 五味子	0.696561219364908	2/72	2	72	74	0	0.0285714285714286	0.333333333333333
五味子	猪苓	0.027027027027027	五味子, 猪苓	0.696561219364908	2/72	2	72	74	0	0.0285714285714286	0.333333333333333
五味子	玄参	0.027027027027027	五味子, 玄参	0.696561219364908	2/72	2	72	74	0	0.0285714285714286	0.333333333333333
槟榔	生姜	0.0625	槟榔, 生姜	0.696667081118988	2/30	2	30	32	0	0.125	0.111111111111111
瓜蒌	生姜	0.0625	瓜蒌, 生姜	0.696667081118988	2/30	2	30	32	0	0.125	0.111111111111111
何首乌	厚朴	0.0277777777777778	何首乌, 厚朴	0.696962505747805	1/35	1	35	36	0	0.0625	0.0476190476190476
栀子	青蒿	0.0256410256410256	青蒿, 栀子	0.697879205599475	1/38	1	38	39	0	0.0769230769230769	0.037037037037037
白芍	枳壳	0.0277777777777778	白芍, 枳壳	0.697897806655991	1/35	1	35	36	0	0.05	0.0588235294117647
肉桂	枳壳	0.0277777777777778	肉桂, 枳壳	0.697897806655991	1/35	1	35	36	0	0.05	0.0588235294117647
白芍	黄柏	0.0277777777777778	白芍, 黄柏	0.697897806655991	1/35	1	35	36	0	0.05	0.0588235294117647
紫石英	桂枝	0.027027027027027	桂枝, 紫石英	0.698150977135635	1/36	1	36	37	0	0.0666666666666667	0.0434782608695652
紫石英	蒲公英	0.027027027027027	蒲公英, 紫石英	0.698150977135635	1/36	1	36	37	0	0.0666666666666667	0.0434782608695652
杜仲	白术	0.0731707317073171	白术, 杜仲	0.698243243483882	3/38	3	38	41	0	0.272727272727273	0.0909090909090909
连翘	生姜	0.0277777777777778	连翘, 生姜	0.698399549809272	1/35	1	35	36	0	0.0526315789473684	0.0555555555555556
丹参	川贝母	0.027027027027027	川贝母, 丹参	0.699664570530494	2/72	2	72	74	0	0.0289855072463768	0.285714285714286
延胡索	川贝母	0.0273972602739726	川贝母, 延胡索	0.699664570530494	2/71	2	71	73	0	0.0294117647058824	0.285714285714286
川芎	白及	0.0531914893617021	白及, 川芎	0.699664570530494	5/89	5	89	94	0	0.0543478260869565	0.714285714285714
延胡索	白及	0.0273972602739726	白及, 延胡索	0.699664570530494	2/71	2	71	73	0	0.0294117647058824	0.285714285714286
黄连	菊花	0.0537634408602151	黄连, 菊花	0.699664570530494	5/88	5	88	93	0	0.0549450549450549	0.714285714285714
丹参	菊花	0.027027027027027	丹参, 菊花	0.699664570530494	2/72	2	72	74	0	0.0289855072463768	0.285714285714286
黄连	薏苡仁	0.0537634408602151	黄连, 薏苡仁	0.699664570530494	5/88	5	88	93	0	0.0549450549450549	0.714285714285714
丹参	薤白	0.027027027027027	丹参, 薤白	0.699664570530494	2/72	2	72	74	0	0.0289855072463768	0.285714285714286
丹参	赤芍	0.027027027027027	赤芍, 丹参	0.699664570530494	2/72	2	72	74	0	0.0289855072463768	0.285714285714286
延胡索	赤芍	0.0273972602739726	赤芍, 延胡索	0.699664570530494	2/71	2	71	73	0	0.0294117647058824	0.285714285714286
佩兰	丹参	0.0273972602739726	丹参, 佩兰	0.699664570530494	2/71	2	71	73	0	0.333333333333333	0.0289855072463768
天麻	丹参	0.0273972602739726	丹参, 天麻	0.699664570530494	2/71	2	71	73	0	0.333333333333333	0.0289855072463768
黄精	丹参	0.0273972602739726	丹参, 黄精	0.699664570530494	2/71	2	71	73	0	0.333333333333333	0.0289855072463768
苍术	砂仁	0.0273972602739726	苍术, 砂仁	0.699664570530494	2/71	2	71	73	0	0.333333333333333	0.0289855072463768
猪苓	酸枣仁	0.0273972602739726	酸枣仁, 猪苓	0.699664570530494	2/71	2	71	73	0	0.333333333333333	0.0289855072463768
苍术	延胡索	0.0422535211267606	苍术, 延胡索	0.699664570530494	3/68	3	68	71	0	0.5	0.0441176470588235
黄精	延胡索	0.0422535211267606	黄精, 延胡索	0.699664570530494	3/68	3	68	71	0	0.5	0.0441176470588235
五味子	柏子仁	0.0547945205479452	柏子仁, 五味子	0.70000938732667	4/69	4	69	73	0	0.0571428571428571	0.571428571428571
瓜蒌	党参	0.027027027027027	党参, 瓜蒌	0.700232694534699	1/36	1	36	37	0	0.0625	0.0454545454545455
瓜蒌	羌活	0.027027027027027	瓜蒌, 羌活	0.700232694534699	1/36	1	36	37	0	0.0625	0.0454545454545455
白及	茯苓	0.0540540540540541	白及, 茯苓	0.700695640362197	4/70	4	70	74	0	0.571428571428571	0.0563380281690141
紫苏叶	茯苓	0.0540540540540541	茯苓, 紫苏叶	0.700695640362197	4/70	4	70	74	0	0.571428571428571	0.0563380281690141
菊花	茯苓	0.0540540540540541	茯苓, 菊花	0.700695640362197	4/70	4	70	74	0	0.571428571428571	0.0563380281690141
薏苡仁	茯苓	0.0540540540540541	茯苓, 薏苡仁	0.700695640362197	4/70	4	70	74	0	0.571428571428571	0.0563380281690141
野葛根	柏子仁	0.028169014084507	柏子仁, 野葛根	0.700708440897592	2/69	2	69	71	0	0.0303030303030303	0.285714285714286
野葛根	紫苏叶	0.028169014084507	野葛根, 紫苏叶	0.700708440897592	2/69	2	69	71	0	0.0303030303030303	0.285714285714286
野葛根	赤芍	0.028169014084507	赤芍, 野葛根	0.700708440897592	2/69	2	69	71	0	0.0303030303030303	0.285714285714286
木香	柏子仁	0.0515463917525773	柏子仁, 木香	0.701754914880467	5/92	5	92	97	0	0.0526315789473684	0.714285714285714
木香	菊花	0.0515463917525773	菊花, 木香	0.701754914880467	5/92	5	92	97	0	0.0526315789473684	0.714285714285714
木香	薏苡仁	0.0515463917525773	木香, 薏苡仁	0.701754914880467	5/92	5	92	97	0	0.0526315789473684	0.714285714285714
木香	薤白	0.0515463917525773	木香, 薤白	0.701754914880467	5/92	5	92	97	0	0.0526315789473684	0.714285714285714
厚朴	黄柏	0.027027027027027	厚朴, 黄柏	0.70187283551578	1/36	1	36	37	0	0.0476190476190476	0.0588235294117647
常山	生地	0.0810810810810811	常山, 生地	0.702497160128819	3/34	3	34	37	0	0.214285714285714	0.115384615384615
生姜	夜交藤	0.0857142857142857	生姜, 夜交藤	0.702915238188802	3/32	3	32	35	0	0.166666666666667	0.15
水蛭	丹参	0.155555555555556	丹参, 水蛭	0.703876740830708	14/76	14	76	90	0	0.4	0.202898550724638
瓜蒌	桂枝	0.0833333333333333	瓜蒌, 桂枝	0.704990905732561	3/33	3	33	36	0	0.1875	0.130434782608696
水蛭	杜仲	0.0697674418604651	杜仲, 水蛭	0.706617875491107	3/40	3	40	43	0	0.0857142857142857	0.272727272727273
决明子	钩藤	0.0652173913043478	钩藤, 决明子	0.706816169021501	3/43	3	43	46	0	0.3	0.0769230769230769
人参	紫石英	0.0810810810810811	人参, 紫石英	0.707006605784644	3/34	3	34	37	0	0.12	0.2
黄柏	羌活	0.0833333333333333	黄柏, 羌活	0.707449314851456	3/33	3	33	36	0	0.176470588235294	0.136363636363636
白及	当归	0.0340909090909091	白及, 当归	0.709075694824344	3/85	3	85	88	0	0.428571428571429	0.0357142857142857
赤芍	当归	0.0340909090909091	赤芍, 当归	0.709075694824344	3/85	3	85	88	0	0.428571428571429	0.0357142857142857
丹皮	生姜	0.0833333333333333	丹皮, 生姜	0.709169654226933	3/33	3	33	36	0	0.142857142857143	0.166666666666667
丹皮	苦参	0.0833333333333333	丹皮, 苦参	0.709169654226933	3/33	3	33	36	0	0.142857142857143	0.166666666666667
连翘	白芍	0.0833333333333333	白芍, 连翘	0.710053148787414	3/33	3	33	36	0	0.157894736842105	0.15
白术	陈皮	0.0714285714285714	白术, 陈皮	0.713229820653139	3/39	3	39	42	0	0.0909090909090909	0.25
吴茱萸	三七	0.032258064516129	三七, 吴茱萸	0.714120957817079	2/60	2	60	62	0	0.25	0.0357142857142857
煅牡蛎	三七	0.032258064516129	煅牡蛎, 三七	0.714120957817079	2/60	2	60	62	0	0.25	0.0357142857142857
麦冬	柏子仁	0.0493827160493827	柏子仁, 麦冬	0.714614403510744	4/77	4	77	81	0	0.0512820512820513	0.571428571428571
麦冬	赤芍	0.0493827160493827	赤芍, 麦冬	0.714614403510744	4/77	4	77	81	0	0.0512820512820513	0.571428571428571
生姜	羌活	0.0810810810810811	羌活, 生姜	0.716911181416576	3/34	3	34	37	0	0.166666666666667	0.136363636363636
吴茱萸	野葛根	0.0571428571428571	吴茱萸, 野葛根	0.718313826727145	4/66	4	66	70	0	0.5	0.0606060606060606
大黄	五味子	0.206521739130435	大黄, 五味子	0.718351483121326	19/73	19	73	92	0	0.463414634146341	0.271428571428571
吴茱萸	当归	0.0574712643678161	当归, 吴茱萸	0.722385957152641	5/82	5	82	87	0	0.625	0.0595238095238095
半夏	当归	0.2	半夏, 当归	0.722573240883401	21/84	21	84	105	0	0.5	0.25
吴茱萸	川芎	0.0416666666666667	川芎, 吴茱萸	0.723612885821526	4/92	4	92	96	0	0.5	0.0434782608695652
煅牡蛎	川芎	0.0416666666666667	川芎, 煅牡蛎	0.723612885821526	4/92	4	92	96	0	0.5	0.0434782608695652
苦参	蒲公英	0.0789473684210526	苦参, 蒲公英	0.725898128038271	3/35	3	35	38	0	0.166666666666667	0.130434782608696
香附	水蛭	0.0681818181818182	水蛭, 香附	0.725914149452095	3/41	3	41	44	0	0.25	0.0857142857142857
丹参	煅牡蛎	0.0547945205479452	丹参, 煅牡蛎	0.726753648482645	4/69	4	69	73	0	0.0579710144927536	0.5
干姜	柴胡	0.075	柴胡, 干姜	0.728190511521943	3/37	3	37	40	0	0.2	0.107142857142857
枸杞子	半夏	0.0392156862745098	半夏, 枸杞子	0.729186076776409	2/49	2	49	51	0	0.181818181818182	0.0476190476190476
海螵蛸	半夏	0.0392156862745098	半夏, 海螵蛸	0.729186076776409	2/49	2	49	51	0	0.181818181818182	0.0476190476190476
夜交藤	丹皮	0.0789473684210526	丹皮, 夜交藤	0.729318001163614	3/35	3	35	38	0	0.15	0.142857142857143
川芎	黄芪	0.442857142857143	川芎, 黄芪	0.731461934298315	62/78	62	78	140	0	0.673913043478261	0.563636363636364
人参	枳壳	0.0769230769230769	人参, 枳壳	0.731699090487428	3/36	3	36	39	0	0.12	0.176470588235294
钩藤	石菖蒲	0.0408163265306122	钩藤, 石菖蒲	0.731865422410497	2/47	2	47	49	0	0.0512820512820513	0.166666666666667
钩藤	防风	0.0408163265306122	防风, 钩藤	0.731865422410497	2/47	2	47	49	0	0.0512820512820513	0.166666666666667
白术	栀子	0.0697674418604651	白术, 栀子	0.732077737846084	3/40	3	40	43	0	0.0909090909090909	0.230769230769231
陈皮	大黄	0.0392156862745098	陈皮, 大黄	0.732215315291214	2/49	2	49	51	0	0.166666666666667	0.0487804878048781
青蒿	槟榔	0.075	槟榔, 青蒿	0.735420911708059	3/37	3	37	40	0	0.111111111111111	0.1875
紫石英	白术	0.0434782608695652	白术, 紫石英	0.738136427836083	2/44	2	44	46	0	0.133333333333333	0.0606060606060606
瓜蒌	甘草	0.106060606060606	甘草, 瓜蒌	0.738401909702016	14/118	14	118	132	0	0.875	0.107692307692308
紫石英	甘草	0.0984848484848485	甘草, 紫石英	0.738817584633633	13/119	13	119	132	0	0.866666666666667	0.1
连翘	蒲公英	0.0769230769230769	连翘, 蒲公英	0.738956005120127	3/36	3	36	39	0	0.157894736842105	0.130434782608696
厚朴	桂枝	0.0476190476190476	桂枝, 厚朴	0.740807380970339	2/40	2	40	42	0	0.0952380952380952	0.0869565217391304
厚朴	蒲公英	0.0476190476190476	厚朴, 蒲公英	0.740807380970339	2/40	2	40	42	0	0.0952380952380952	0.0869565217391304
肉桂	蒲公英	0.0487804878048781	蒲公英, 肉桂	0.740807380970339	2/39	2	39	41	0	0.1	0.0869565217391304
夜交藤	党参	0.0769230769230769	党参, 夜交藤	0.740807380970339	3/36	3	36	39	0	0.15	0.136363636363636
白芍	党参	0.0769230769230769	白芍, 党参	0.740807380970339	3/36	3	36	39	0	0.15	0.136363636363636
厚朴	羌活	0.0487804878048781	厚朴, 羌活	0.740807380970339	2/39	2	39	41	0	0.0952380952380952	0.0909090909090909
杏仁	黄芪	0.0614035087719298	黄芪, 杏仁	0.741041827371196	7/107	7	107	114	0	0.636363636363636	0.0636363636363636
夜交藤	人参	0.0465116279069767	人参, 夜交藤	0.742011328105845	2/41	2	41	43	0	0.1	0.08
紫石英	水蛭	0.0869565217391304	水蛭, 紫石英	0.742641330432735	4/42	4	42	46	0	0.266666666666667	0.114285714285714
淫羊藿	延胡索	0.0684931506849315	延胡索, 淫羊藿	0.74463514116211	5/68	5	68	73	0	0.5	0.0735294117647059
半夏	栀子	0.0784313725490196	半夏, 栀子	0.744774374430974	4/47	4	47	51	0	0.0952380952380952	0.307692307692308
延胡索	木香	0.314516129032258	木香, 延胡索	0.745019581063281	39/85	39	85	124	0	0.573529411764706	0.410526315789474
野葛根	酸枣仁	0.25	酸枣仁, 野葛根	0.745912835129918	27/81	27	81	108	0	0.409090909090909	0.391304347826087
常山	钩藤	0.0816326530612245	常山, 钩藤	0.74649094482447	4/45	4	45	49	0	0.285714285714286	0.102564102564103
淫羊藿	丹参	0.0675675675675676	丹参, 淫羊藿	0.746599486230094	5/69	5	69	74	0	0.5	0.072463768115942
淫羊藿	酸枣仁	0.0675675675675676	酸枣仁, 淫羊藿	0.746599486230094	5/69	5	69	74	0	0.5	0.072463768115942
酸枣仁	川芎	0.341666666666667	川芎, 酸枣仁	0.747333930779161	41/79	41	79	120	0	0.594202898550725	0.445652173913043
酸枣仁	砂仁	0.289719626168224	砂仁, 酸枣仁	0.748115992421987	31/76	31	76	107	0	0.449275362318841	0.449275362318841
酸枣仁	木香	0.344262295081967	木香, 酸枣仁	0.74828339399907	42/80	42	80	122	0	0.608695652173913	0.442105263157895
五味子	黄连	0.341666666666667	黄连, 五味子	0.749041658435953	41/79	41	79	120	0	0.585714285714286	0.450549450549451
黄柏	冰片	0.0888888888888889	冰片, 黄柏	0.749182846661773	4/41	4	41	45	0	0.235294117647059	0.125
当归	半枝莲	0.0681818181818182	半枝莲, 当归	0.749189404301027	6/82	6	82	88	0	0.0714285714285714	0.6
肉桂	青蒿	0.0930232558139535	青蒿, 肉桂	0.749603661830958	4/39	4	39	43	0	0.2	0.148148148148148
麦冬	丹参	0.3125	丹参, 麦冬	0.74980878850718	35/77	35	77	112	0	0.448717948717949	0.507246376811594
黄连	当归	0.388888888888889	当归, 黄连	0.75026347354801	49/77	49	77	126	0	0.538461538461538	0.583333333333333
丹皮	生地	0.0930232558139535	丹皮, 生地	0.751458449521099	4/39	4	39	43	0	0.19047619047619	0.153846153846154
半枝莲	茯苓	0.0657894736842105	半枝莲, 茯苓	0.751709872451039	5/71	5	71	76	0	0.5	0.0704225352112676
黄芩	连翘	0.0909090909090909	黄芩, 连翘	0.752291390504628	4/40	4	40	44	0	0.137931034482759	0.210526315789474
柴胡	夜交藤	0.0909090909090909	柴胡, 夜交藤	0.755402313872768	4/40	4	40	44	0	0.142857142857143	0.2
常山	大黄	0.0784313725490196	常山, 大黄	0.755823102810586	4/47	4	47	51	0	0.285714285714286	0.0975609756097561
酸枣仁	杏仁	0.0526315789473684	酸枣仁, 杏仁	0.758424843539356	4/72	4	72	76	0	0.0579710144927536	0.363636363636364
杜仲	木香	0.06	杜仲, 木香	0.758742088557593	6/94	6	94	100	0	0.545454545454545	0.0631578947368421
延胡索	杜仲	0.0533333333333333	杜仲, 延胡索	0.760297519170834	4/71	4	71	75	0	0.0588235294117647	0.363636363636364
川芎	枸杞子	0.0729166666666667	川芎, 枸杞子	0.760297519170834	7/89	7	89	96	0	0.0760869565217391	0.636363636363636
延胡索	海螵蛸	0.0533333333333333	海螵蛸, 延胡索	0.760297519170834	4/71	4	71	75	0	0.0588235294117647	0.363636363636364
人参	蒲公英	0.0909090909090909	蒲公英, 人参	0.760988783345859	4/40	4	40	44	0	0.16	0.173913043478261
紫石英	钩藤	0.08	钩藤, 紫石英	0.761250033653182	4/46	4	46	50	0	0.266666666666667	0.102564102564103
干姜	大黄	0.0566037735849057	大黄, 干姜	0.761676658565127	3/50	3	50	53	0	0.2	0.0731707317073171
海螵蛸	野葛根	0.0694444444444444	海螵蛸, 野葛根	0.762100857443549	5/67	5	67	72	0	0.454545454545455	0.0757575757575758
黄芩	白芍	0.0888888888888889	白芍, 黄芩	0.762315476913077	4/41	4	41	45	0	0.137931034482759	0.2
川芎	防风	0.0612244897959184	川芎, 防风	0.762825541499809	6/92	6	92	98	0	0.0652173913043478	0.5
川芎	陈皮	0.0612244897959184	陈皮, 川芎	0.762825541499809	6/92	6	92	98	0	0.0652173913043478	0.5
石菖蒲	木香	0.0808080808080808	木香, 石菖蒲	0.762951958153232	8/91	8	91	99	0	0.666666666666667	0.0842105263157895
防风	木香	0.0808080808080808	防风, 木香	0.762951958153232	8/91	8	91	99	0	0.666666666666667	0.0842105263157895
陈皮	木香	0.0808080808080808	陈皮, 木香	0.762951958153232	8/91	8	91	99	0	0.666666666666667	0.0842105263157895
黄连	防风	0.0618556701030928	防风, 黄连	0.763752004228325	6/91	6	91	97	0	0.0659340659340659	0.5
砂仁	陈皮	0.08	陈皮, 砂仁	0.763752004228325	6/69	6	69	75	0	0.0869565217391304	0.5
酸枣仁	陈皮	0.08	陈皮, 酸枣仁	0.763752004228325	6/69	6	69	75	0	0.0869565217391304	0.5
香附	五味子	0.0789473684210526	五味子, 香附	0.765149921363069	6/70	6	70	76	0	0.5	0.0857142857142857
丹皮	柴胡	0.0888888888888889	柴胡, 丹皮	0.765593884128069	4/41	4	41	45	0	0.19047619047619	0.142857142857143
冰片	夜交藤	0.0612244897959184	冰片, 夜交藤	0.766826118932726	3/46	3	46	49	0	0.09375	0.15
防风	茯苓	0.0779220779220779	防风, 茯苓	0.767008162726021	6/71	6	71	77	0	0.5	0.0845070422535211
香附	茯苓	0.0779220779220779	茯苓, 香附	0.767008162726021	6/71	6	71	77	0	0.5	0.0845070422535211
羌活	黄芩	0.0625	黄芩, 羌活	0.767701852795982	3/45	3	45	48	0	0.136363636363636	0.103448275862069
夜交藤	白术	0.06	白术, 夜交藤	0.767831178764913	3/47	3	47	50	0	0.15	0.0909090909090909
桂枝	柴胡	0.0625	柴胡, 桂枝	0.768123446529565	3/45	3	45	48	0	0.130434782608696	0.107142857142857
桂枝	黄芩	0.0612244897959184	桂枝, 黄芩	0.769739555841631	3/46	3	46	49	0	0.130434782608696	0.103448275862069
白术	丹皮	0.102040816326531	白术, 丹皮	0.772611125084458	5/44	5	44	49	0	0.151515151515152	0.238095238095238
羌活	冰片	0.102040816326531	冰片, 羌活	0.775095256145353	5/44	5	44	49	0	0.227272727272727	0.15625
干姜	黄芪	0.0964912280701754	干姜, 黄芪	0.778200751388248	11/103	11	103	114	0	0.733333333333333	0.1
紫石英	泽泻	0.0655737704918033	泽泻, 紫石英	0.778200751388248	4/57	4	57	61	0	0.266666666666667	0.08
常山	丹参	0.0641025641025641	常山, 丹参	0.778650526484196	5/73	5	73	78	0	0.357142857142857	0.072463768115942
紫石英	木香	0.0784313725490196	木香, 紫石英	0.783361050241854	8/94	8	94	102	0	0.533333333333333	0.0842105263157895
肉桂	钩藤	0.0727272727272727	钩藤, 肉桂	0.784023614113216	4/51	4	51	55	0	0.2	0.102564102564103
肉桂	大黄	0.0701754385964912	大黄, 肉桂	0.784519427671267	4/53	4	53	57	0	0.2	0.0975609756097561
常山	当归	0.0888888888888889	常山, 当归	0.784863487988093	8/82	8	82	90	0	0.571428571428571	0.0952380952380952
当归	干姜	0.0760869565217391	当归, 干姜	0.78725798683754	7/85	7	85	92	0	0.0833333333333333	0.466666666666667
当归	紫石英	0.0760869565217391	当归, 紫石英	0.78725798683754	7/85	7	85	92	0	0.0833333333333333	0.466666666666667
紫石英	川芎	0.0808080808080808	川芎, 紫石英	0.787747080190325	8/91	8	91	99	0	0.533333333333333	0.0869565217391304
紫石英	延胡索	0.0921052631578947	延胡索, 紫石英	0.787747080190325	7/69	7	69	76	0	0.466666666666667	0.102941176470588
柴胡	青蒿	0.0784313725490196	柴胡, 青蒿	0.788536280063582	4/47	4	47	51	0	0.142857142857143	0.148148148148148
厚朴	大黄	0.107142857142857	大黄, 厚朴	0.789906441979485	6/50	6	50	56	0	0.285714285714286	0.146341463414634
紫石英	丹参	0.0909090909090909	丹参, 紫石英	0.79027390066425	7/70	7	70	77	0	0.466666666666667	0.101449275362319
丹参	何首乌	0.0759493670886076	丹参, 何首乌	0.791720287556221	6/73	6	73	79	0	0.0869565217391304	0.375
酸枣仁	何首乌	0.0759493670886076	何首乌, 酸枣仁	0.791720287556221	6/73	6	73	79	0	0.0869565217391304	0.375
丹参	山楂	0.0759493670886076	丹参, 山楂	0.791720287556221	6/73	6	73	79	0	0.0869565217391304	0.375
连翘	泽泻	0.078125	连翘, 泽泻	0.793649533686298	5/59	5	59	64	0	0.263157894736842	0.1
麦冬	槟榔	0.0804597701149425	槟榔, 麦冬	0.794164621130369	7/80	7	80	87	0	0.0897435897435897	0.4375
